Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Egypt, Arab Rep.",EGY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,18.4474979421522,17.1783929224153,15.5859094176851,15.7390463917526,15.7142857142857,15.7107843137255,16.1150828247602,15.7510342233923,15.8844815588031,15.9086475942783,15.5380770361658,15.3512684694731,15.4048561625759,15.2867065868263,14.2699361219864,13.9818012999071,13.2372025254978,13.4201262083781,12.6302400893356,12.9979466513145,13.3407591579645,13.8691050980964,11.2727652713919,11.2743496022361,11.3377089201878,11.394083227628,11.7693159703255
El Salvador,SLV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,16.0136771698893,15.7923919811473,12.9650323520698,12.7288103898567,12.4617820908552,11.528879161366,10.850327901368,10.9145568353713,9.46818464366379,7.93373157168383,7.17278477660919,6.68649259791156,5.82298419820808,5.48839713449193,5.72792591262587,6.17163841064813,6.0461898029476,6.99310380802719,7.09013158708927,6.6685763398088,6.98173415993987,7.33016838470822,6.51434832622772,5.61676946900625,5.86798290249203,5.8137068662398,5.94694743515634
Equatorial Guinea,GNQ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.51825527772648,1.37288404400353,0.892696119574311,1.05819979061204,1.06137128570531,1.05350238776435,1.05565704629284,1.19199068015273,1.29424877164029,1.88839097627181,2.37337940987505
Eritrea,ERI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,27.3517171994329,19.4351344723289,21.9131656082071,18.8116670721488,16.2273737694506,15.1153427506646,23.3670870070068,22.7223359743613,12.5904217689804,15.163844400074,13.6018100565387,11.8299212236971,10.642274296598,22.6000002108942,24.59999989582,24.2659805873687,16.7763073752775,14.1242274354984,..,..,..,..,..,..,..
Estonia,EST,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,5.05953989261671,4.73872160888117,4.51544501123918,5.32096891410643,3.94624718607792,4.32305108563899,4.22921963656903,3.76638771576656,3.60353050845517,3.44741269700815,3.10039633482893,2.71924203644281,3.03253386521577,2.44428519564243,2.12171696091922,2.79315173761951,3.4033865082877,3.19358148585035,2.98962654662519,3.04799369674776,2.71444894088516,2.20465846985322
Eswatini,SWZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,8.87148663765698,9.83193215979339,7.7196551792743,8.87000793448343,11.4210828927981,10.0794803409696,11.9841877799452,10.8705418983846,11.0243645039919,11.1187716775231,12.315975754846,12.0992205230901,12.5025437700338,12.385263607915,9.65947272355094,10.9717565974763,11.1842158367266,10.7541752623079,9.99945390402236,9.25038577172511,10.1562127323485,9.71988392021377,10.3783582576598,10.342810413142,9.45560788484243,9.5909036893687,9.45804814014954
Ethiopia,ETH,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,49.4912480282983,58.66606231762,63.8313362921757,59.94529819485,52.69945117253,51.9247039197336,51.1653684339559,54.0289892861134,49.0619078585,45.4854631511914,44.6660179485759,42.3405711240311,38.6923716914638,37.2850554139561,38.6797549469264,41.1744985607337,42.5241701226393,42.2650121920913,45.1845583729593,45.8826942649104,41.4468200699758,41.2499638574537,44.3309427521463,41.2395055340925,38.5204496889284,36.0569753905786,34.8449101621578
Faroe Islands,FRO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,17.9579343434343,18.2567042115573,17.5828562741606,17.0190045607773,17.9229830863643,17.174961203941,17.3025435073628,14.789454533426,14.3390953003008,16.3568870415392,14.9352989681979,12.9529402768543,13.2429248033765,12.430694917335,12.2619251624259,11.9689570314682,12.267239520831,11.7896071840417,10.6974950619792,10.0884444017423,9.38189737562412,9.21716744343046,9.67589967195045,10.1135217321053,9.83694516662727,9.42306666666667,11.1345293817067
Finland,FIN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,5.39391275683991,4.82164623628711,4.27450148493848,4.37094742734524,4.18539573417945,3.79682616989326,3.44993141289438,3.42520182773754,2.90159658420694,2.88600174909197,2.95755938970065,2.76798881173107,2.67585592997458,2.53877771839888,2.38394214933397,2.2824189260708,2.00447240664141,2.35336363246581,2.16714590291723,2.2250578636572,2.38802779262427,2.36146879396959,2.35894150445711,2.56813778044438,2.40127704721765,2.22562546516288,2.31307902286199
France,FRA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,3.13683503140822,2.61435094645531,2.59278875102455,2.29573275639404,2.40069431554573,2.44477223085466,2.40428151846333,2.34425581519473,2.36245983418843,2.23626141060772,2.0983575513075,2.10700819139254,2.01085885192927,1.85016428870167,1.82269094417374,1.68010170422531,1.51849064281003,1.6129929533935,1.51522299962858,1.32316199671353,1.60402828863388,1.6502871934041,1.63179503677703,1.45863217691004,1.55635615985933,1.60564438654459,1.45039325701527
French Polynesia,PYF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1.19318634629758,1.31989180040847,1.23300717110971,2.22244463393037,3.34908308857479,2.6537212300713,3.92932482638459,3.8726448982394,4.05768533902983,4.49411760442641,4.70588232054572,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,7.32444773540664,7.62366643244559,8.25138826962831,8.48423087977842,9.0860151275082,8.0316742081448,7.09283163965943,7.21752275578142,7.02079395085066,7.29362591431557,6.21362452192229,6.14393258219291,5.74386163895503,6.00402093513223,5.46729104251047,4.98463861102881,4.91120031463828,4.95783080287957,4.22984203194841,5.04476659880045,3.91337973704563,3.43176097697399,3.35367592539782,3.32892238651401,3.62137445345616,4.31116599047451,4.97196351647294
"Gambia, The",GMB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,24.3425539103612,18.158871137899,17.3256885880758,17.2064317037046,19.2307274500809,21.3587381999845,17.9458861689629,20.5803417396121,19.2035389947766,24.01224521455,24.5322844709577,25.4256323774963,24.1249321438198,26.7482904903386,26.8487026062942,27.0658841668536,21.8160119662769,20.4614367671481,25.1988755657164,26.2187465099804,28.9526854699572,18.8854660872851,20.3434462676852,18.8643379532236,17.3803396215563,17.3036704595526,16.9861781690808
Georgia,GEO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,30,26.5625,52.3458445040214,58.031701114235,64.475850604012,51.5200516733078,33.1516467701979,27.5075162021817,26.2434736748812,24.7222716604008,20.602084683333,20.9615222995044,19.2410233011527,19.3012247601988,16.3949206415385,14.769662813784,11.1991031536859,9.19588349590616,8.13143072148454,8.10148825795435,7.2787470028608,7.61965544295855,7.38835080072412,8.17589764580973,7.98650175288873,7.89664596515515,7.72741729346126
Germany,DEU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,1.0630459551842,0.965186513460586,0.916244888622001,0.927831108731403,0.94661063363667,0.992514224012625,0.982974851176103,0.931558841162801,0.912885978846228,0.953186422739643,1.03933756909879,0.855885827573564,0.78303484559115,0.908033929059024,0.68661283172379,0.705776663532853,0.742749370332202,0.804726474974041,0.660412635960135,0.647271768873592,0.7386649501317,0.702906905077839,0.87890625,0.689725726094385,0.555221526785274,0.553171864315135
Ghana,GHA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,44.8476174659294,45.5104758789699,44.779057218035,36.9308643888329,37.790585975024,38.7785905027284,38.9550830342103,35.7815976306205,36.0141073080481,35.7763437934285,35.2715219593039,35.2418001245052,35.1483770619295,36.5454059013539,37.9524260930096,37.4530129301836,28.948945669407,27.294114484663,29.4080967578414,30.9933842095403,28.0387379636491,23.663704967184,22.1311546901572,21.6579574431549,20.5377649565945,19.0815458278871,17.6664037665972
Gibraltar,GIB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,7.37580634264129,6.58492637444062,6.24163597462784,5.96504872645727,5.78349477127326,5.43524817365646,5.20270204764368,4.98711341214498,4.99978358614413,4.27540742211211,4.28422332730632,3.20123845505304,3.03734754554956,2.8072498262461,2.80495428402165,2.88403081993805,2.95071544544105,3.23772723475805,3.20729291255642,3.39781194636034,3.74792379254607,3.45722901760207
Greenland,GRL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,17.8776281320907,16.4247761712713,16.9456689293345,16.2460844505701,14.3313220056666,14.7283901198521,11.5861031645383,13.3982099730075,14.5808036302829,16.1929017960507,14.947174643829,17.3619308335636,16.9282306245098,18.6557454447635
Grenada,GRD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,8.88479939248871,8.9187032808351,7.78476420567037,7.43277079817414,7.11657151801562,7.17646437393829,6.0008525621633,5.58635228941031,5.22580159122587,5.37224072714738,5.16480146494623,5.36590076582019,6.29051955717342,5.86974887101655,5.0143352561992,2.96486849159718,3.89055494436817,3.55708232832337,3.7673235177177,4.62640919889156,4.51317499389574,4.44783398246364,4.83221185639477,4.83540251850236,6.10173913043478,7.42834096121826,6.238367502549
Guam,GUM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,25.8791598201071,25.739981757218,25.2850480357025,24.8661004165455,24.4872663963369,24.1507235373736,24.0560999377549,23.7267418759523,23.4398988332233,23.0463598231227,22.8211479342179,13.9466399802497,13.9437154585642,13.2595215566017,12.8618870246483,12.3920206866744,11.2646783971397,11.451600978616,11.1504676024348,11.6577804043303,11.0542369421244,11.0748439403577,10.5537300841349,10.6330226874688,10.7003225239777,10.4810364747558,10.0094301495352
Guinea,GIN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,24.6889470604942,18.2609112659189,16.555935535175,17.3945348842776,20.1684387011389,18.518746865602,17.3994073201129,20.1173641889713,21.1640985820229,21.495465419002,20.981831237982,21.740683481506,21.6316147118148,20.7799678991953,23.3141959078042,22.2810649606166,15.5845634221823,16.8197092296832,15.9800071864814,16.3606188802006,17.4849487340474,16.0697496325309,16.8316731895425,17.5452721202844,17.5237558458343,18.4782419041654,17.8275330755889
Guinea-Bissau,GNB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,56.9360486040611,51.2763002619496,47.8346191302551,52.8446108979528,52.2601979968733,51.7975865953754,54.2451842430326,53.6457303263262,61.4162561576355,55.0408302685302,41.7286714348049,37.5079549999131,41.8319889041465,42.3458792171253,41.9916814279146,44.3582884245079,42.2604025631166,43.1756928934391,46.6677169502863,43.9999180334168,45.0880467997574,45.0224585558608,46.8924980131574,44.1356110162071,41.1323465837102,46.788125275653,46.3483590103277
Guyana,GUY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,33.5844264379608,34.2763777877141,35.7288581380355,31.0971780165119,31.2246816816984,34.5311587688802,32.3034350711444,29.8215177384599,28.9892783828971,29.4384009792701,25.8453064046446,26.07262167658,26.35101562912,26.9382106871435,26.2193736082033,28.8858697300346,21.5019279430129,18.5735664530273,20.016602597668,17.9345253528129,16.3882828195546,16.3950802391381,16.4532545350078,16.5360754237702,16.5157053310288,17.1492157207645,13.2589164170977
Haiti,HTI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,30.0418725452232,34.2204798028605,30.9519877385373,34.0750655527394,23.6968846125696,19.6671432246447,21.04299188979,21.3786318396114,22.7783000259913,19.8466814900748,19.7563871645274,19.7289671161782,18.4485859817298,7.90692685220142,18.1270362126938,20.3738495875985,22.7469550679206,22.2149423759927,22.3181573092429,25.6856020932602,20.6301291711518,17.7340113576439,18.2118389265796,17.613849196318,17.082190187988,17.5279402633351
Honduras,HND,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,19.9649046821409,19.4802004413387,17.4787239361702,17.691392304641,20.8925230406763,18.732503266057,19.2366476142621,19.9279202883188,16.3164769016724,13.6206807097644,14.3725235386886,13.1659906583333,12.1834127398259,11.6140985227332,12.1707041468662,12.4709247586633,11.8565791514775,11.9110474415928,12.1501702062634,10.8250414864446,11.5912204379757,14.2196558016977,13.5662940347061,12.1911279403961,12.5383501333105,12.2159784468116,12.0972168744978
"Hong Kong SAR, China",HKG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,0.0873270375124953,0.0894680511254657,0.0881032820206869,0.0751987993656245,0.0731235605934626,0.0674869434363105,0.0629926078474022,0.0614869792991817,0.0541731796493912,0.0656925288308839,0.0533684018528068,0.0487999048815413,0.0546866831053985,0.0572883662527095,0.0661945438173809,0.0679653751855497,0.076201151769569
Hungary,HUN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,7.08733739767391,7.18177024130975,6.25962339081849,5.95518315883055,5.24439559602702,4.87723139212562,4.85105713459653,4.18039480692029,3.84874421845582,4.29363988968612,3.67427043051647,3.49723586515819,3.40166168397195,3.36333178027354,2.96542570704182,2.9858915460977,3.90535743268542,3.84496903936561,3.8520218003214,3.96553258799254,3.71018214310582,3.71871852089422
Iceland,ISL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,8.28657770580208,8.20240287088251,7.62080787644543,7.03644457870792,7.53335238815588,7.58706771453499,6.32856919337574,5.29766702893486,4.79895002037943,4.75377948016324,4.30923907837179,5.01246183043523,5.82229554846566,6.51666346351506,6.76975110733686,6.71258131239805,6.00409528084605,5.2632328637857,5.44853905388636,5.11394439629173
India,IND,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,27.2056320780454,27.6474330699795,26.9763601087434,27.1908264042632,26.6919749648371,24.738004340933,25.7092177249223,24.6252244173284,24.6590730616836,23.2532355577787,21.8573679189033,21.8690478034929,19.7612880616122,19.8056998927358,18.0194561290688,17.8422604189637,17.3941157282415,17.331462938814,17.3100958351778,17.282726270637,17.5173523891571,17.1919735574898,16.8453770659702,17.148423543466,16.7919345145807,16.1679868554202,16.2845948141203
Indonesia,IDN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,21.5487236013604,19.661807287925,19.5214104727292,17.8798444276384,17.286262325045,17.1383462031211,16.6723498219946,16.0920942915342,18.0828738790912,19.6126854952608,15.6787044387708,15.9949177621389,16.3196695153355,15.1853482186248,14.3357802955642,13.1266186400506,12.9738027192484,13.7166831034562,14.4817402607762,15.290148146172,13.929212707137,13.5122870743946,13.3739742350727,13.3566991621949,13.3367549992146,13.4926435578886,13.471110915125
"Iran, Islamic Rep.",IRN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,12.49086055772,12.0142415524258,12.0543300718633,10.3983707071356,10.5515623445847,12.6102361431188,10.3464772313471,9.81269950030897,11.5550578925523,9.91498621545134,9.068419327037,8.31084200246538,7.82554689747954,7.45109456120195,6.88957846945804,6.50138220908675,7.11821124095939,7.18556823147502,6.1227725911112,6.92448961486292,6.49939072557204,5.44726700369877,7.61836337076074,9.75366509097208,9.78225737977002,10.484703582666,9.63736554520251
Iraq,IRQ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,8.24886234611499,15.6156658406279,19.8705741718241,15.5027143118743,20.1121034238266,20.5851365851446,18.5970823288737,8.45660188493531,10.9097070962474,7.20350392397431,4.63474550697269,6.9309570545315,8.5626717122094,8.40560829262466,6.93856130624701,6.88686273542446,5.82603290514173,4.92949827595085,3.84778019548826,5.22993319137947,5.16228354680036,4.56377343749618,4.12427143758484,4.768,4.898,4.749,5.1
Ireland,IRL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,5.76917324282362,4.83884868646655,3.90548896593854,3.47702460531222,2.57399778068462,2.50478358664644,1.99340421641451,1.7335619584044,1.477926698073,1.5727936372245,1.03180957477825,0.918109414408079,1.03995025601701,0.845436930248417,0.554019503000936,0.957172032407773,1.20931673305058,0.99148370712811,1.12400406703824,1.2874198430778,0.89311668184198,0.924812867718969
Isle of Man,IMN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,1.7215726137471,1.57722513938418,1.47898714299151,1.66609199480409,1.43336329457395,1.26491204666347,1.47149101339152,1.50339294250056,1.40611901466268,1.32671834022825,1.56261026200898,1.50810446119763,1.44634379149309,1.49520742518364,1.74663544212536,1.50469464791468,1.52765810538213,1.22062049068119,1.19677662572294,1.14453907592536,1.17245699056556,1.16816335386486
Italy,ITA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,3.16508073480087,3.22159196776948,3.10097272239707,2.98227853287016,2.97534949522726,2.96153214358739,2.95534653045799,2.83802863683092,2.75423282881234,2.71245516047681,2.55234084877479,2.48421306127339,2.36423221321655,2.35002332622138,2.34491678085883,2.02900467233729,1.93976854881718,1.8907324950539,1.86694758842136,1.78968709785112,1.77104663123954,1.88585646734347,1.96482908883537,2.09486593878807,1.94081712281062,2.01887025244667,1.89270567009178
Jamaica,JAM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,7.64724952476385,8.5065104238843,8.59708931074463,8.00341035786896,7.63385216493667,7.17123535052869,6.67959721253552,6.23190015732816,6.12073592592505,5.5443040664747,5.2138620043709,4.98216525525125,5.18624085360629,5.15582607453948,4.61760640988582,4.89912215623133,5.47227301570614,5.26943157113039,5.6492082432999,5.77406800616355,5.97495352705215,5.97313290139628,6.30229020153605,6.6277156744381
Japan,JPN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,1.94184804053614,1.69004785366732,1.69495683681595,1.55731850582944,1.63252076383717,1.60053328016953,1.53599921018557,1.38260628483475,1.39211087428307,1.31480224997754,1.2423281853267,1.12536364829677,1.09429154321186,1.06090374019961,1.05840864794359,1.08261270150623,1.10225982049905,1.0754189233601,1.14179569465804,1.10418708697322,1.05626649230554,1.11029279352945,1.1503293367689
Jordan,JOR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,6.88157810956965,7.2447599729547,6.8411832080255,5.12947342004233,4.42622167691384,3.68533277495376,3.22800748592277,2.88742233965049,2.57924463836322,2.00576310757527,2.01543037624994,1.95362992792269,2.19216506334039,2.46702062957589,2.49769493915453,2.75845901943469,2.5838052985401,2.53150696087877,2.41638659486963,2.71517346129858,2.98930988206952,2.92178916339915,2.75200339354495,2.99238010116626,3.32355349086667,3.67857344788877,3.78691866152101
Kazakhstan,KAZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,23.3416252072968,16.4384453031802,14.9475474934635,12.3293860124829,12.1521551443733,11.4067790275051,8.56579510270654,9.88634864043421,8.11078388505165,8.72483186377084,7.99590909279888,7.86220602699238,7.12295798751998,6.36952301555866,5.49583486199441,5.66029151907027,5.31580324655219,6.14688498650048,4.51052752955614,4.9889741557576,4.28833015629833,4.50354556962711,4.32955246164473,4.71054741881579,4.55600427070659
Kenya,KEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,25.3141333603755,24.3201481720275,24.781287223819,26.8080134088411,28.1153566812096,26.3496195621312,27.4925217805866,27.6939373994727,27.7449136009738,28.7440796130558,28.7217806412905,27.8492601112896,25.8539676039456,25.8044393708329,24.9290410875057,24.2362747002419,20.5196878049409,20.5866644602991,22.1963401579826,23.3604009934043,24.8262174872647,26.3036586714302,26.2105328348823,26.4433297881958,27.4509408107841,30.1924094503557,32.1353259834783
Kiribati,KIR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,11.1333333333333,26.8252459016393,30.4827692307692,29.4165217391304,29.3485333333333,28.4990789473684,26.0783529411765,23.9096703296703,24.3856730769231,25.1644859813084,19.9597413793103,20.3986065573771,21.6549974112916,23.4476760692453,24.4015928309675,20.4715491891141,21.2920555593325,21.681666807453,23.7554064922522,23.4271684997911,23.5246981772744,24.4556720564251,23.1259067970894,22.181676181574,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,7.6019549618309,6.81567767874037,6.6009703316239,5.90021017583884,5.65973563477758,5.33759699492058,4.99516981307759,4.51983238901467,4.27650946619565,4.31453866432947,3.94364095099283,3.69110659378297,3.35496717650195,3.14338624514792,3.18438880905299,2.84031057712389,2.69509611568539,2.44596302083723,2.26195350225198,2.34724467438703,2.23640410081972,2.28516801845303,2.23419727095596,2.12930133602864,2.12372919803136,2.08501385344217,1.92759592297656
Kosovo,XKX,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4559940935798,13.5583621226709,14.7932643877245,14.1340672301946,13.6041439476554,12.770247796441,12.2077049277539,11.9882876288079,11.8868432869331,10.3256470750314,10.4599064373723
Kuwait,KWT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.451644694081762,0.438939018997168,0.359794918948652,0.355117518793491,0.45068694109742,0.537807520602901,0.567649358633821
Kyrgyz Republic,KGZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,32.6757666417352,35.257698541329,37.2650748684743,39.1058322595103,38.3644502129925,40.6816928975355,46.3176248862145,41.1876085603392,36.0552815273804,34.881611428815,34.1875919159793,34.5410938601822,34.4048492301983,33.6221704592395,29.904440274024,28.4832783609781,28.6802911420992,26.8802101795871,23.4855331532901,18.7607374707352,17.4482561772443,16.56531665018,16.654196378216,14.6378725497812,14.7186631194877,14.0607643300857,12.8344731564928
Lao PDR,LAO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,46.4688634742615,43.9597849220626,46.7255908986495,43.4169170541341,44.0851035390134,42.2262356024676,40.4982887781639,51.8527062357351,33.9387656669506,34.3119793648135,33.6302510318769,32.6831929430766,33.3863040963234,32.0861145750247,30.5213475172869,28.2951353436906,26.7296699146635,25.7881486764568,24.1764814322901,24.2053770847542,22.595794134322,20.7912551867811,18.5484865741669,17.9304984280698,17.8487917821046,17.5881439572026,17.2303101257028
Latvia,LVA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,7.90331338985573,6.81432975205675,5.09198527879596,3.94269976660442,3.86512911399186,4.57945843429019,4.51088160023249,4.61847910873462,4.0600876133756,4.29132501358527,3.80803975397346,3.2951045369055,3.32682174005477,2.97181231259934,3.30501116160529,3.9404096838417,3.44924022895211,3.27239634548961,3.28030243053501,3.34163584187305,3.64263239256188,3.424962359006
Lebanon,LBN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,6.46664063435005,6.79485642804177,6.18307844347123,6.70515463917526,6.08818692875444,6.19685009342943,6.23750960799385,5.86311872815424,5.66292601828761,5.48637489677952,3.78284267173156,3.5399333146365,4.44031894820135,4.87179487179487,4.48800408037946,3.92843820610467,3.84711735148271,3.79050718879505,3.73724006990488,3.98079525074591,4.0808219165499,3.45490704840597,3.45490704842328
Lesotho,LSO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,12.1616496818622,7.3249998637437,9.07708540637459,8.33023557219121,8.26243340650866,8.78063229571904,7.68928327922944,7.00319653162587,8.3229928018757,8.78463025395403,7.82713481504646,8.29887058675374,6.39531283270572,6.34688612370652,5.98400675567569,5.67113040473066,4.8427648086475,4.98115742735239,5.20886743097209,5.7362909539868,5.12364822989117,5.15211508649453,4.99762592305219,5.92483369729853,5.62112485115297,4.96991944526866,5.19813048169117
Liberia,LBR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,54.3704474505723,55.6034482758621,51.2751677852349,50.6234413965087,52.4205748865356,81.8249258160237,93.9774153074028,76.9516728624535,78.642936596218,76.1883205070168,76.0738480707271,76.532763915547,79.0423204419889,72.2400721153846,65.0469770381294,66.0335636363636,63.8188007229455,65.5978697401124,65.1746005043289,58.0357104210251,44.7999999381139,44.3004011906303,38.8020397579948,37.2280606216286,35.7675111773472,34.3706981317601,34.1980009519277
Libya,LBY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,5.18529909272643,4.09220701963117,3.34262291274762,2.51001097978428,2.2206986343112,2.1807474837529,1.84947245017585,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,9.87494575812329,10.9390243229546,9.42036727361494,7.66157510520634,6.38213499586327,5.57906457922664,4.86828578916371,4.76892208854172,4.41794933426611,4.16876357944246,4.32389888931717,3.86009183768496,3.4718857304286,3.28025924513691,2.53290939882076,2.99074740793108,3.47358905931867,4.01780246858776,3.57914578546034,3.42271328994342,3.44004818283099,2.98696932061041
Luxembourg,LUX,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,0.912723150405647,0.810013529144141,0.740050725043519,0.804875977828625,0.722728092277751,0.622883964280037,0.595635322469427,0.720095959662576,0.503200155492311,0.554197547595846,0.355382297782561,0.339953523446583,0.408863948558309,0.3122355904092,0.253276964945076,0.247223517298553,0.252350036648048,0.359339088293131,0.276884340410963,0.265289363353935,0.230243007607322,0.242412113157273
"Macao SAR, China",MAC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macedonia, FYR",MKD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,7.52670329171037,11.406587913103,15.2361410406477,10.5432452977523,11.1251307638192,11.1611265858619,11.2208114048431,10.9731942763661,11.4249180804147,11.0630110968866,10.0966836385866,9.74472350659487,10.1705075005511,11.5384042814503,11.5539948572935,9.73619454882038,8.98936805638514,8.93241688545385,11.4435151485936,10.3701684908181,10.1208334857854,9.35077749005786,9.10493397299782,10.0274760854448,10.1777568035237,9.73935941530524,9.11149293432251
